field,record_index,narrative_complexity,narrative_coherence,framing_conflict,mutual_information,entanglement_strength,sentiment_entropy,sentiment_coherence,average_sentiment
影片描述,123,0,0.6609216274355261,0.5,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.011111111111111112
影片描述,124,0,0.6265168957430522,0.509,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.015873015873015872
影片描述,125,0,0.869720854703332,0.464,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.010309278350515464
影片描述,126,0,0.7813896309955235,0.495,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.044444444444444446
影片描述,127,0,0.7710227966308594,0.491,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.014705882352941176
影片描述,128,0,0.8315715193748474,0.511,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.013513513513513514
影片描述,129,0,0.7710227966308594,0.496,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,130,0,0.6534520209387238,0.486,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.010526315789473684
影片描述,131,0,0.6835022624559655,0.502,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,132,0,0.7278447365626899,0.496,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,133,0,0.5640500216259794,0.511,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.03571428571428571
影片描述,134,0,0.7112956764501723,0.518,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.009708737864077669
影片描述,135,0,0.7813896309955235,0.487,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,136,0,0.8493641232708922,0.484,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.007936507936507936
影片描述,137,0,0.7824162252007764,0.514,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.010101010101010102
影片描述,138,0,0.6534520209387238,0.491,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.011111111111111112
影片描述,139,0,0.6534520209387242,0.497,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.009174311926605505
影片描述,140,0,0.7554384653057414,0.5,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,141,0,0.7112956764501723,0.476,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,142,0,0.8250061038299662,0.516,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.022222222222222223
影片描述,143,0,0.848315391868136,0.508,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.011764705882352941
影片描述,144,0,0.8720303808148026,0.497,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.028985507246376812
影片描述,145,0,0.7461531010750952,0.525,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.011764705882352941
影片描述,146,0,0.7165330770540852,0.505,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,147,0,0.8756154561652737,0.514,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.028985507246376812
影片描述,148,0,0.7902512706561341,0.492,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.011904761904761904
影片描述,149,0,0.8315715193748476,0.507,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.018867924528301886
影片描述,150,0,0.7278447365626897,0.501,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,151,0,0.7902512706561339,0.523,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.1
影片描述,152,0,0.7635873829472817,0.489,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.011904761904761904
影片描述,153,0,0.8249287052899412,0.52,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,154,0,0.6534520209387238,0.468,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,155,0,0.6609216274355261,0.492,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,156,0,0.6265168957430522,0.488,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,157,0,0.7137459358501428,0.494,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0125
影片描述,158,0,0.7665184237934154,0.468,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.03389830508474576
影片描述,159,0,0.661582641424149,0.498,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,160,0,0.7319942000111479,0.485,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,161,0,0.8441186775377463,0.492,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.006060606060606061
影片描述,162,0,0.9370751234105734,0.504,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,163,0,0.8286925837376208,0.517,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,164,0,0.7875568382400759,0.484,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,165,0,0.8228635309859388,0.49,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.008333333333333333
影片描述,166,0,0.7165330770540852,0.493,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,167,0,0.8998870849609376,0.495,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.011111111111111112
影片描述,168,0,0.8876480774745754,0.504,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,169,0,0.8069660766310838,0.479,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,170,0,0.6507933918756349,0.509,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.0063025210084033615
影片描述,171,0,0.7983859911551755,0.51,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,172,0,0.6437330338963485,0.508,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.004629629629629629
影片描述,173,0,0.6774622562209642,0.505,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.00510204081632653
影片描述,174,0,0.7749117163406658,0.497,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,175,0,0.6625373397479111,0.528,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,176,0,0.8097109484587,0.494,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,177,0,0.6266158519915126,0.506,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,178,0,0.5787997428211087,0.477,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.021791767554479417
影片描述,179,0,0.6721922528145924,0.531,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,180,0,0.6164136598607697,0.486,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.00646551724137931
影片描述,181,0,0.8485540501560394,0.497,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,182,0,0.8139887914005186,0.495,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.0027100271002710027
影片描述,183,0,0.6367021301917255,0.489,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,184,0,0.8003749477980087,0.501,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,185,0,0.7902852311584606,0.501,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,186,0,0.8659725148330881,0.516,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.0021691973969631237
影片描述,187,0,0.6774622562209643,0.505,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.0048543689320388345
影片描述,188,0,0.7824162252007762,0.497,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,189,0,0.8995705741578299,0.509,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.02857142857142857
影片描述,190,0,0.6609216274355257,0.503,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,191,0,0.6288436924303764,0.506,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,192,0,0.6265168957430522,0.491,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,193,0,0.7611664297623236,0.519,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,194,0,0.938114477303794,0.511,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,195,0,0.7461531010750955,0.495,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,196,0,0.6534520209387238,0.498,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,197,0,0.7824162252007762,0.52,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,198,0,0.7286666368355176,0.488,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.024390243902439025
影片描述,199,0,0.7813896309955233,0.48,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,200,0,0.8069660766310838,0.507,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,201,0,0.8381098851357778,0.49,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.015037593984962405
影片描述,202,0,0.6560815305350136,0.497,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.0078125
影片描述,203,0,0.8173720074346779,0.494,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.010638297872340425
影片描述,204,0,0.7635873829472818,0.461,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,205,0,0.6437330338963486,0.484,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.0071090047393364926
影片描述,206,0,0.7426411426851198,0.499,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,207,0,0.7929159481708086,0.533,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.003484320557491289
影片描述,208,0,0.802855205432664,0.507,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,209,0,0.7343710058902302,0.489,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,210,0,0.6387627392914368,0.523,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.003134796238244514
影片描述,211,0,0.7810304621812626,0.538,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,212,0,0.809397107149864,0.486,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,213,0,0.6797517411470113,0.514,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.006688963210702341
影片描述,214,0,0.8272652737192846,0.522,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,215,0,0.7983859911551756,0.491,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.003257328990228013
影片描述,216,0,0.964368720354046,0.519,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.005
影片描述,217,0,0.8388535581588463,0.493,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,218,0,0.8228384009993737,0.504,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,219,0,0.7046764432025105,0.509,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,220,0,0.6514998511060309,0.495,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,221,0,0.7456466529169188,0.507,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,222,0,0.7137459358501431,0.508,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,223,0,0.7234259737802262,0.506,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.0030211480362537764
影片描述,224,0,0.86240348153658,0.501,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,225,0,0.6493919496250855,0.511,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,226,0,0.7182528919158921,0.49,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,227,0,0.6347569294667676,0.485,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.002036659877800407
影片描述,228,0,0.886128716462454,0.479,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,229,0,0.651499851106031,0.524,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.0019267822736030828
影片描述,230,0,0.7868024139095363,0.49,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.006211180124223602
影片描述,231,0,0.6160141985410895,0.512,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.003787878787878788
影片描述,232,0,0.9125053260647317,0.492,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.002369668246445498
影片描述,233,0,0.598896928914763,0.478,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.003913894324853229
影片描述,234,0,0.8936260896462656,0.502,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.004807692307692308
影片描述,235,0,0.6575896203941723,0.47,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.004098360655737705
影片描述,236,0,0.7255396198631181,0.485,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,237,0,0.6466644392970575,0.516,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.0036101083032490976
影片描述,238,0,0.8453270145314006,0.479,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.006097560975609756
影片描述,239,0,0.7089196381418211,0.504,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.002717391304347826
影片描述,240,0,0.7720110068656144,0.531,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.006349206349206349
影片描述,241,0,0.7116400613446092,0.508,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.00909090909090909
影片描述,242,0,0.7434289137198957,0.472,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.00546448087431694
影片描述,243,0,0.8041764369082242,0.514,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,244,0,0.7299879798511126,0.519,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.0019880715705765406
影片描述,245,0,0.6208156798312228,0.514,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0038022813688212928
影片描述,246,0,0.7016950511193203,0.472,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,247,0,0.6415810810976736,0.536,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,248,0,0.6227497487925174,0.517,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,249,0,0.7437108308327858,0.507,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.006191950464396285
影片描述,250,0,0.6164136598607697,0.499,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.0019011406844106464
影片描述,251,0,0.9251038880804032,0.521,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,252,0,0.6939525938020641,0.499,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.0023584905660377358
影片描述,253,0,0.6033785187746745,0.518,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.0024875621890547263
影片描述,254,0,0.6208156798312228,0.488,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.003205128205128205
影片描述,255,0,0.6931907805248778,0.514,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.0023584905660377358
影片描述,256,0,0.7375025286710405,0.539,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,257,0,0.8533020421292369,0.486,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.005235602094240838
影片描述,258,0,0.6620685756871874,0.492,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,259,0,0.7426792729279863,0.49,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,260,0,0.6958317142041308,0.503,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,261,0,0.8293202311918944,0.506,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,262,0,0.8080878736845535,0.517,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,263,0,0.880449768019873,0.512,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.00202020202020202
影片描述,264,0,0.7100672660482084,0.494,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.006944444444444444
影片描述,265,0,0.7702287980945322,0.479,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,266,0,0.6055037155287463,0.519,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,267,0,0.8775450773704592,0.478,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,268,0,0.7311834092986087,0.476,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.00228310502283105
影片描述,269,0,0.8375588160382961,0.491,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,270,0,0.6654219536428058,0.506,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.006493506493506494
影片描述,271,0,0.7211676132762914,0.528,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.0023094688221709007
影片描述,272,0,0.7046764432025112,0.492,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.002890173410404624
影片描述,273,0,0.6268227448615754,0.506,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.0027624309392265192
影片描述,274,0,0.7788698781574213,0.499,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.002277904328018223
影片描述,275,0,0.7162420313901381,0.504,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.016286644951140065
影片描述,276,0,0.8947898627252971,0.461,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.00819672131147541
影片描述,277,0,0.6087205341558133,0.491,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,278,0,0.8000468886074259,0.513,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,279,0,0.713485065028292,0.53,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.010554089709762533
影片描述,280,0,0.6579795104979491,0.506,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.006172839506172839
影片描述,281,0,0.680610674402741,0.47,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,282,0,0.7802258592294392,0.504,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,283,0,0.8291405230014621,0.488,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.014367816091954023
影片描述,284,0,0.811107802211227,0.537,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.0030303030303030303
影片描述,285,0,0.8775572050169016,0.536,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,286,0,0.7238061982585092,0.511,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.002512562814070352
影片描述,287,0,0.7976738752809476,0.526,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,288,0,0.8811499867795888,0.483,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.002898550724637681
影片描述,289,0,0.6934731360032569,0.509,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.0053475935828877
影片描述,290,0,0.8027195077413221,0.533,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0024630541871921183
影片描述,291,0,0.9783735777076219,0.507,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,292,0,0.7635413962555763,0.508,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.0036900369003690036
影片描述,293,0,0.7484650947514045,0.51,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,294,0,0.8330960653144236,0.492,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,295,0,0.70169505111932,0.512,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.003355704697986577
影片描述,296,0,0.8608018874884988,0.521,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,297,0,0.7606378659153783,0.502,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.0017482517482517483
影片描述,298,0,0.6268227448615756,0.533,,,0,1.0,-0.0019011406844106464
