record_id,field,original_text,word_count,unique_words,categorical_diversity,compositional_complexity,semantic_density,von_neumann_entropy,category_coherence,compositional_entanglement,grammatical_superposition,semantic_interference,frame_competition,categorical_coherence_variance,multiple_reality_strength,frame_conflict_strength,semantic_ambiguity,analysis_version
261,新聞標題,"陳水扁睽違17年再登台 談民主寬容Chen Shui-bian Returns After 17 Yrs, Calls for Tolerance",22,21,10,0,9.545454545454547,4.368522527697911,0.4090909090909091,0.45454545454545453,1.0,0.002061430632859205,0.9945826103192248,0.011900826446280991,0.7403409706311507,0.2444793388429752,1.0,fair_comparison_restricted_v1.0
261,影片對話,"名嘴甲（偏綠，資深媒體人）：
「坦白講，阿扁這次出來講這番話，蠻有份量的。他是曾經走過最高峰，也跌過最深谷的人。他懂得，什麼叫做『言論自由』的代價。現在這社會動不動就貼人家標籤、打成統派、舔共、側翼、側黑……講話要顧慮這麼多，這還算民主嗎？」

名嘴乙（偏藍，時事評論員）：
「我覺得他是講給民進黨聽的啦，尤其是現在黨內很多人走到一種意識形態極端，誰講話跟主流不一樣就會被當叛徒看待。但我要提醒大家，...",531,242,34,0,4.55743879472693,7.1927681639612375,0.21657250470809794,0.064030131826742,1.0,0.01925162177107318,0.9083081685391935,0.002956607204100683,0.6276233150451456,0.10521843225539217,1.0,fair_comparison_restricted_v1.0
261,影片描述,前總統陳水扁睽違17年，再度於公開場合發表演說。他出席「民間力量論壇」活動時強調，民主政治的根本在於包容與尊重，不應因立場不同，就將他人貼上「某某同路人」標籤。他表示：「我們要捍衛的不只是言論自由，更是不同意見的存在價值。」 陳水扁的出席引發社會熱議，不少支持者到場歡迎，並有人喊出「阿扁總統回來了」。而在談及當前政治風氣時，他語重心長地指出，台灣社會過度對立，「不是朋友，就是敵人」的二分心態，正傷...,1019,522,23,0,5.122669283611384,8.481709559703976,0.5907752698724239,0.022571148184494603,1.0,0.005071839422603365,0.9394991001154163,0.015699359880209932,0.6416211655509618,0.054660740250618435,1.0,fair_comparison_restricted_v1.0
262,新聞標題,樋口飯糰遭房東逼遷 高捷出手挺進駐KMRT Invites Onigiri Shop Amid Dispute,19,19,9,0,10.0,4.247927513416173,0.3157894736842105,0.47368421052631576,1.0,0.0,0.9999999999935472,0.009507198796210798,0.7499999999987095,0.2607468964809685,1.0,fair_comparison_restricted_v1.0
262,影片對話,"張嘴哥（火爆型）｜
先說結論：樋口飯糰，現在不是在賣飯糰，是在賣「被逼遷的無奈」跟「台灣人最後的溫暖」。
你認真做生意，生意好了，房東看到你火，第一反應不是祝福你——是加你房租，把你趕出去。這是在獎勵什麼？獎勵冷血嗎？

｜林社長（理性型）｜
對，我說句實在的，台灣創業本來就很辛苦。結果你早上四點起來煮飯，晚上還在數錢、擦地板，結果生意做起來了，房東就說：喔～那房租要加一倍喔。這種事大家都遇過吧？...",444,210,34,0,4.72972972972973,6.98320538511693,0.24549549549549549,0.07657657657657657,1.0,0.02169945455659741,0.9052350445840668,0.002878258179623558,0.6310664671505574,0.10694455853496815,1.0,fair_comparison_restricted_v1.0
262,影片描述,高雄鼓山區知名日式飯糰店「樋口飯糰」近日爆出租約爭議。60歲日籍老闆樋口功與台籍妻子返台定居，在青海路開設小店，用心製作家鄉飯糰，深受在地歡迎。不料房東疑眼紅生意太好，意圖收回店面，房租翻倍調漲，甚至因公共空間問題怒砸自家花盆，與店家撕破臉並互告。 消息傳出後，引起民眾關注與聲援。立委黃捷到場支持，許多網友在Google地圖留下五星評論鼓勵，也有人號召「記住地址給一星」，批評房東行徑。高雄捷運公司...,1347,691,26,0,5.129918337045286,8.796575590052484,0.5055679287305123,0.019302152932442463,1.0,0.005422595537864016,0.9325774200579382,0.010967377901894023,0.6404694996369593,0.06075123786945462,1.0,fair_comparison_restricted_v1.0
263,新聞標題,護照將缺20萬本！林佳龍示警「10月見底」 Taiwan Faces Passport Crisis: 200K Shortfall Looms,23,23,9,0,10.0,4.523561956023831,0.30434782608695654,0.391304347826087,1.0,0.0,0.9999999999926646,0.008448271838315946,0.749999999998533,0.22862143807323393,1.0,fair_comparison_restricted_v1.0
263,影片對話,"A哥（政策派／冷靜分析）：
「這次護照問題，其實不是第一天了。根據外交部的說法，今年申請量暴增，有望突破180萬本，但護照的製作牽涉國際供應鏈，不是想印就馬上有的，這跟你影印報告紙張用完是不一樣的事情。」

B姐（庶民派／嗆辣諷刺）：
「拜託，180萬本你去年年底不知道嗎？是到過完年看到大家瘋狂出國才想起來『啊～紙不夠了』？外交部真的有提前部署嗎？還是又在演那一套『出事了才開記者會』的SOP？」
...",466,246,29,0,5.278969957081545,7.393775008313433,0.22746781115879827,0.06223175965665236,1.0,0.01253752776196243,0.9309111117572494,0.0033965510999188746,0.6448960034335713,0.103594072626113,1.0,fair_comparison_restricted_v1.0
263,影片描述,外交部長林佳龍20日在立法院證實，台灣護照申請量激增，恐在今年出現20萬本護照短缺，目前安全存量預計將於10月用罄。他呼籲民眾如有出國需求，應儘早申辦護照。 近年因疫情趨緩與出國潮湧現，外交部預估2025年護照申請量將達180萬本，遠超前幾年水準。林佳龍坦言，供應鏈延遲與印製期程使得護照無法快速補充，目前正加緊洽商與印製排程。 外交部提醒，辦理護照須經預約，請民眾提早安排時程，以免影響行程規劃。 ...,809,462,23,0,5.710754017305315,8.388154777646568,0.4969097651421508,0.02843016069221261,1.0,0.00451729316529535,0.9476268179768317,0.011882053795152923,0.6548697672327964,0.06524570390121584,1.0,fair_comparison_restricted_v1.0
264,新聞標題,"川普嗆鮑爾「大魯蛇」 美股崩跌971點Trump Slams Powell as “Loser”, Dow Plunges 971pts",22,21,5,0,9.545454545454547,4.368522527697911,0.36363636363636365,0.22727272727272727,1.0,0.002061430632859205,0.9945826103192248,0.008760330578512398,0.7403409706311507,0.15717355371900826,1.0,fair_comparison_restricted_v1.0
264,影片對話,"名嘴A（資深財經評論員）：
這根本是「金融版的宮鬥劇」！川普公開嗆鮑爾是「大魯蛇」，還說他是「慢半拍先生」，你有聽過哪一國元首用這種詞羞辱自己任命的央行總裁？更扯的是，他這不是發牢騷，是在逼聯準會就範、馬上降息！

🎙名嘴B（國際經濟學者）：
而且這種言論根本踩在聯準會獨立性的紅線上。市場聽到這種發言，不但怕通膨回來，更怕的是貨幣政策從此變成白宮的小工具。美股會跌、美元會軟、金價會飆，就是因為大家...",371,213,31,0,5.741239892183288,7.223493487916718,0.2183288409703504,0.08355795148247978,1.0,0.012158461739819135,0.9339062282348236,0.0034135008398274713,0.6546456589255853,0.11261434674790512,1.0,fair_comparison_restricted_v1.0
264,影片描述,美國總統川普近日在Truth Social上批評聯準會主席鮑爾行動遲緩，直呼他是「大魯蛇」、「太慢先生」，並要求聯準會立即降息。川普強調通膨已消退，應該盡快行動以防經濟放緩。市場對聯準會獨立性產生疑慮，道瓊指數大跌971點，美元貶值，黃金價格飆破每盎司3400美元，創歷史新高。分析師警告，政治干預貨幣政策恐引發市場更大動盪。 #川普 #聯準會 #降息壓力 #金價新高 #金融市場震盪 🇺🇸 Engl...,789,458,25,0,5.804816223067174,8.368228602744704,0.5462610899873257,0.031685678073510776,1.0,0.005163198794546076,0.9467174649840674,0.013090910025525239,0.6567306171567935,0.06197543523832931,1.0,fair_comparison_restricted_v1.0
265,新聞標題,零關稅紐乳售價翻倍惹議NZ Milk Price Tripled Despite Zero Tariff,12,12,5,0,10.0,3.584962500703843,0.5833333333333334,0.4166666666666667,1.0,0.0,0.9999999999951708,0.037777777777777785,0.7499999999990341,0.21966666666666668,1.0,fair_comparison_restricted_v1.0
265,影片對話,"A名嘴（財經背景，語氣犀利）：
你知道這一瓶紐乳從紐西蘭來的時候成本才38塊？結果台灣超市賣129？差不多是貼一張「智商稅」標籤在瓶身上賣你啦。關稅都取消了，價錢還飆三倍，是誰在中間偷笑？進口商賺一手、通路商賺一手，政府在旁邊裝沒看到。

B名嘴（農政與通路研究）：
這不是沒看到，是「看到也不會動」。你知道台灣超商抽成可以高達40%嗎？這才是真正讓乳價降不下來的結構性問題。德國、法國有規定上架費不...",297,174,28,0,5.858585858585858,6.994507810082716,0.24579124579124578,0.09427609427609428,1.0,0.010450321686944753,0.9397502230110806,0.004058007755698953,0.6577343421956694,0.1150221161314235,1.0,fair_comparison_restricted_v1.0
265,影片描述,紐西蘭鮮乳自今年起以零關稅進口台灣，原應帶來價格優惠，但市售價格卻高達每公升120元，引發民眾質疑「到底便宜在哪裡？」乳業協會表示「消費者沒聲音，政府自然無反應」，引爆網友怒火。 根據統計，紐國鮮乳在當地約售38元新台幣，加上運費也不應超過60元，但實際零售價翻了三倍。業者指出，價格飆高原因包括進口商利潤、通路上架費與行銷包裝。農業部表示若查有哄抬，將由公平會與消保處介入。 不少消費者怒喊「我們不...,1792,682,24,0,3.8058035714285716,8.540499079779897,0.6875,0.013392857142857142,1.0,0.00964649154234754,0.9072484215620806,0.019331968830826603,0.6099773786265744,0.042406733506390834,1.0,fair_comparison_restricted_v1.0
266,新聞標題,連一鮑魚鍾文智潛逃 北檢搜索拘提4人Abalone Tycoon Flees After 30-Year Sentence; 4 Aides Held,22,21,7,0,9.545454545454547,4.368522527697911,0.36363636363636365,0.3181818181818182,1.0,0.002061430632859205,0.9945826103192248,0.009107775341541575,0.7403409706311507,0.1936414235115534,1.0,fair_comparison_restricted_v1.0
266,影片對話,"名嘴A（資深法治評論人）
你問我這案子最荒謬在哪？不是他炒股賺4.4億，是法院居然讓一個「有前科、有逃亡紀錄」的人，在最高法院審理中…就這樣把電子腳鐐拿掉，還加保2千萬？這是在變相買自由吧！

🗣 名嘴B（財經媒體人）
而且他不是第一次玩這招！2016年就拿假護照逃出境，還不是來來去去。這次明明知道他有潛逃前科，居然還敢讓他沒監控，就這樣從派出所報到完消失，這不是漏洞，是大破口！

🗣 名嘴A
現...",389,225,26,0,5.784061696658098,7.253468441601745,0.23393316195372751,0.06683804627249357,1.0,0.013212935986543519,0.9282917276663568,0.00399684255997351,0.6546428134630692,0.10454095508161675,1.0,fair_comparison_restricted_v1.0
266,影片描述,連一鮑魚創辦人鍾文智因炒作台灣存託憑證（TDR），獲利4.4億元遭判刑30年5月，3月判決定讞後潛逃。北檢22日發動搜索行動，拘提其妹妹、姪女與兩名友人，懷疑協助藏匿。四人分別交保3至50萬元不等。鍾曾有潛逃前科，法院去年未延長電子監控引爆司法疏失爭議。#鍾文智 #TDR炒股 #潛逃通緝 #司法疏失 #連一鮑魚案 🇬🇧 English Abalone tycoon Chung Wen-chih f...,893,445,25,0,4.983202687569989,8.195863783665938,0.5979843225083986,0.027995520716685332,1.0,0.0072850756200684465,0.9315957154728773,0.014796133169644699,0.6378044657509923,0.05583861598672769,1.0,fair_comparison_restricted_v1.0
267,新聞標題,解凍報告早寫好？文化部信件惹議Culture Min Memo Sparks Outcry,14,14,5,0,10.0,3.807354922037407,0.35714285714285715,0.35714285714285715,1.0,0.0,0.999999999994695,0.008979591836734694,0.7499999999989391,0.20983673469387756,1.0,fair_comparison_restricted_v1.0
267,影片對話,"陳揚青（前政務官）：
我跟你講啦，這封信一曝光，整件事根本藏不住了。提醒內容都寫「不要讓人覺得早寫好」，還要「更新數據」，這不就等於承認「早就寫好了」？不然你叫我怎麼信這政府是現在才開始動筆的？

林柏毅（資深媒體人）：
沒錯，而且立法院凍預算是常態，但從來沒看過這麼戲劇化的操作。1584件、1381億，結果你現在才在那邊慢慢送？更妙的是，信還寫「經請示可發」，這不就說明，上面不點頭，底下連送都不...",283,165,26,0,5.830388692579506,6.873972488250054,0.21201413427561838,0.09187279151943463,1.0,0.015325240844033005,0.9331620703417506,0.0035473294835235442,0.6570714981309486,0.11661190202526908,1.0,fair_comparison_restricted_v1.0
267,影片描述,114年度中央政府預算遭在野黨大幅凍結，但文化部一封內部信件流出，內容提醒同仁「勿讓報告看起來早就寫好」，並要求「適時更新數據」，引發行政單位是否早備報告、刻意延遲送件的疑慮。 國民黨立委牛煦庭公開信件截圖指出，相關報告早在一個月前就已準備好，卻因「上頭未指示」遲遲未送出。他痛批政府以政治為先，讓預算工具化。 行政院長卓榮泰回應稱「已指示各部會一律送件」，文化部也證實信件真實，強調只是為免誤解而提...,1196,586,27,0,4.899665551839465,8.574651519699138,0.5351170568561873,0.0225752508361204,1.0,0.006065464324834797,0.9325588110114225,0.011569999362776143,0.6360214393202824,0.058989394457662284,1.0,fair_comparison_restricted_v1.0
268,新聞標題,"網問「陳菊走了？」遭控違法 引雙標爭議Did Chen Chu Die?"" Post Sparks Censorship Debate",23,23,7,0,10.0,4.523561956023831,0.34782608695652173,0.30434782608695654,1.0,0.0,0.9999999999926646,0.012268045214305,0.749999999998533,0.19063693530342196,1.0,fair_comparison_restricted_v1.0
268,影片對話,"名嘴A（社會法治背景）
「今天這個案子讓我們看到一個很關鍵的問題：問問題也會被抓？但我們要釐清，這不是單純提問，而是在PTT、公開平台上發布敏感且未經查證的訊息。根據警方說法，她不是轉傳，是自己臆測，這就踩線了。」

名嘴B（網路自由派）
「可是她說的是『走了？』而不是『陳菊死了』，這種疑問句都不能問，那我們未來是不是連開玩笑、錯誤聯想都不行？PTT、Dcard上每天都在問，為什麼抓這一個？」

...",263,160,25,0,6.083650190114068,6.9246537580580725,0.22433460076045628,0.09505703422053231,1.0,0.010520288735741444,0.9457418412635474,0.0035462360305917383,0.6634514442389262,0.11665322442134482,1.0,fair_comparison_restricted_v1.0
268,影片描述,44歲女碩士近日於PTT發文詢問「陳菊走了？」遭警方以社會秩序維護法第63條認定散播謠言，迅速查出IP並約談說明，引發社會對言論自由與執法標準的熱議。警方澄清，訊息未經查證、對社會安寧有危害，依法處理。 English TAIPEI – A 44-year-old woman in Taiwan is under investigation for a PTT post asking “Did C...,806,415,22,0,5.148883374689826,8.168694138314354,0.6439205955334988,0.02729528535980149,1.0,0.005783766474910373,0.9392577485972669,0.019346854581858915,0.6422751588319775,0.05233011096512839,1.0,fair_comparison_restricted_v1.0
269,新聞標題,"高雄警請長假交槍 期貨虧損近千萬Cop Loses NT$10M in Futures, Submits Gun",19,19,8,0,10.0,4.247927513416173,0.42105263157894735,0.42105263157894735,1.0,0.0,0.9999999999935472,0.013807132963988916,0.7499999999987095,0.2304579293628809,1.0,fair_comparison_restricted_v1.0
269,影片對話,"名嘴A（資深評論員／偏理性）：
「你說現在的年輕人瘋槓桿，但我們也不能只怪他們愛賭、愛衝，問題是整個社會給他們什麼選項？一個年輕警員領個七萬八萬，看到期貨一天可以賺幾十萬，哪個不心動？」

名嘴B（火爆型網紅／偏批判）：
「我不同意。當你拿著公權力，還背著槍的時候，你的判斷力就是社會的底線。你可以投資，但不能投到快破產，還想逃離崗位。你說他心情不好，那萬一他帶著情緒上街巡邏勒？」

名嘴A：
「所...",404,216,29,0,5.346534653465347,7.126577293236586,0.24752475247524752,0.07178217821782178,1.0,0.016505894416602152,0.9189788106208379,0.0037939700952588974,0.644852928797625,0.10509858706818163,1.0,fair_comparison_restricted_v1.0
269,影片描述,"美國總統川普宣布對等關稅政策，重創國際金融市場，台股大跌波及基層公務員。高雄市一名黃姓年輕警員疑因期貨操作失利，負債近千萬元，日前請假交槍並有意辭職。警方已將其列入「違紀傾向」，啟動輔導機制。此案引發社會對金融教育與公務員風險管理的關注。 #川普關稅 #股災風暴 #高雄警員 #金融教育 #期貨投資 #違紀傾向 #鐵飯碗危機 English President Trump's ""reciprocal...",1095,513,23,0,4.684931506849315,8.318515027388319,0.6374429223744292,0.021004566210045664,1.0,0.00963037606388353,0.9239904422080816,0.01797422283362006,0.6309043125945736,0.050049801096661364,1.0,fair_comparison_restricted_v1.0
270,新聞標題,「鏡檢」說溜嘴！司法中立遭質疑Justice Minister: “Prosecutors Doing Politics?”,19,19,7,0,10.0,4.247927513416173,0.3684210526315789,0.3684210526315789,1.0,0.0,0.9999999999935472,0.014020012437107807,0.7499999999987095,0.214732319520606,1.0,fair_comparison_restricted_v1.0
270,影片對話,"名嘴A（律師背景）：
這位法務部長鄭銘謙講話太誠實了吧？一口氣爆了兩顆震撼彈，一是把《鏡週刊》講成「鏡檢」，二是直接說出「北檢在忙政治」。這不是我們質疑的，是你法務部長自己說出來的！

名嘴B（資深媒體人）：
對，他這個「鏡檢」說錯也罷，關鍵是後一句「忙政治」，直接把檢察機關的中立性給戳破了。難怪網友會說他吃了誠實豆沙包。

名嘴A：
這就很麻煩了，因為鄭銘謙身分是法務部長，他的每一句話都可能成為...",321,164,26,0,5.109034267912772,6.790883051592436,0.2398753894080997,0.08099688473520249,1.0,0.017299240549961917,0.9229813186954073,0.0038714554308794977,0.6411017592348274,0.10957265158253487,1.0,fair_comparison_restricted_v1.0
270,影片描述,法務部長鄭銘謙23日於立法院備詢時，針對北檢偵辦政治獻金案進度，誤將《鏡週刊》稱為「鏡檢」，引發現場譁然。更進一步脫口表示「北檢在忙政治的那些」，被外界解讀為官方首度承認檢方涉入政治操作，掀起司法中立性爭議。 鄭的言論迅速在網路上引發熱議，許多網友戲稱他「吃了誠實豆沙包」，並質疑是否將媒體與檢調混為一談。法務部目前尚未回應相關爭議，但學界與法界已陸續發聲，要求鄭銘謙說明清楚其言論是否代表官方立場。...,1583,635,29,0,4.0113708149084015,8.475056096471803,0.658875552747947,0.01831964624131396,1.0,0.010096167558096331,0.9102576055108165,0.015343182213533096,0.6148029792898555,0.04604325788579082,1.0,fair_comparison_restricted_v1.0
271,新聞標題,"雙薪86K買1600萬新房掀網戰Couple Buys NT$16M Home, Sparks Rage",19,19,6,0,10.0,4.247927513416173,0.42105263157894735,0.3157894736842105,1.0,0.0,0.9999999999935472,0.015158510310864884,0.7499999999987095,0.18875807940904896,1.0,fair_comparison_restricted_v1.0
271,影片對話,"名嘴A（冷眼評論派）：
現在的問題不是買不買房，而是**搞不清楚自己的實力在哪裡就硬上！**你一個月收入不到9萬，去扛每月房貸4萬，還要養小孩、繳保險、付車貸，這不是在成家，是在押寶人生。一旦其中一人失業、升息，甚至小孩出點事，這家庭就直接崩了。

名嘴B（現實派共鳴）：
但你也不能把錯都推在這對夫妻身上。台中房價漲成這樣，1600萬真的不是豪宅，頂多是一般新成屋三房。他們都有穩定工作，父母願意幫...",460,233,23,0,5.065217391304348,7.213973198450354,0.24565217391304348,0.05,1.0,0.017408522985279267,0.9173197411348264,0.004310840798882222,0.6391204267993721,0.09672803484836033,1.0,fair_comparison_restricted_v1.0
271,影片描述,"台中一對夫妻在父母資助下購買總價1600萬元的新成屋，月薪合計8萬6，卻需負擔每月4萬房貸與管理費，加上育兒與生活開銷，壓力爆表。網友兩極，有人批「錯估實力還敢生小孩」，也有人感嘆「中產階級活得像韭菜」。 #房價壓力 #雙薪家庭 #台中房市 #買房人生 #房貸壓力 #社會現實 🇺🇸 English NT$86K Monthly Income, NT$16M House: Taiwanese Cou...",1338,546,23,0,4.0807174887892375,8.269838927115732,0.647982062780269,0.0171898355754858,1.0,0.010621019885298207,0.9094973943490948,0.01849496018050263,0.6161690836169282,0.0476262160063182,1.0,fair_comparison_restricted_v1.0
272,新聞標題,法庭直播惹議 在野黨提案引發反彈Court Broadcast Plan Draws Criticism,13,13,5,0,10.0,3.7004397181223365,0.38461538461538464,0.38461538461538464,1.0,0.0,0.9999999999949316,0.022721893491124263,0.7499999999989864,0.22220118343195266,1.0,fair_comparison_restricted_v1.0
272,影片對話,"名嘴A（偏正方、民主深化派）
「法庭直播其實是必要的啦！現在司法不信任感這麼高，關起門來審判，只會讓社會更懷疑。公開透明，是對法官、檢察官、辯護人，乃至被告的共同保障。」

名嘴B（偏反方、實務警示派）
「道理很美，但現實很髒。直播後，不是讓司法透明，是讓八卦病毒擴散！誰還在乎判決？大家只記得你講話結巴、你手抖、你哭了，法庭變成了網紅綜藝。」

名嘴A
「可是沒有公開，才容易黑箱作業啊！至少直播有...",380,201,29,0,5.289473684210526,7.028662070051389,0.23157894736842105,0.07631578947368421,1.0,0.01793129143494364,0.9186530628403538,0.0037908801354409236,0.6440029091110172,0.10850568509326386,1.0,fair_comparison_restricted_v1.0
272,影片描述,"在「在野領袖峰會」上，國民黨主席朱立倫與民眾黨主席黃國昌齊聲批評執政黨干預司法，並提出「法庭直播」改革訴求。黃國昌指出，當年柯文哲遭搜索事件，讓人深感恐懼，「今天是柯文哲，明天可能是任何人」。不過律師陳怡凱質疑，此舉可能導致被告受到網路輿論羞辱，甚至成為提案者的「迴力鏢」。此議題引發社會兩極討論。 #法庭直播 #民主改革 #言論自由 #在野聯盟 🇬🇧 English At the ""Opposit...",1525,613,27,0,4.019672131147541,8.369041074919718,0.6367213114754099,0.017704918032786884,1.0,0.013958931605565657,0.9038091917446914,0.015926371696031387,0.6146450138732805,0.04818774757438318,1.0,fair_comparison_restricted_v1.0
273,新聞標題,"賴清德：戰獨裁該去天安門Lai Ching-te: ""Fight Dictatorship in Tiananmen""",18,17,8,0,9.444444444444445,4.058813890306675,0.3888888888888889,0.4444444444444444,1.0,0.0030757400999615538,0.9929910186205142,0.015239197530864198,0.7382560276379821,0.24346064814814816,1.0,fair_comparison_restricted_v1.0
273,影片對話,"「坦白說啦，今天無論是凱道怒吼，還是府前喊話，從頭到尾其實都證明了一件事——台灣還是有聲音、有空間的地方。有人能舉旗子抗議，有人能上台嗆聲，有人能開記者會反擊，這就叫民主。」

名嘴B（犀利派）：
「對啊，別忘了，真正的獨裁國家，你連走到街上都會消失，還能有什麼集會結社？今天大家吵得面紅耳赤，還能在這裡講幹話、直播開罵，這其實就是台灣最該珍惜的東西！」

名嘴A：
「沒錯，選舉可以吵、政策可以罵，...",322,171,26,0,5.31055900621118,6.7820987613383075,0.2701863354037267,0.08074534161490683,1.0,0.02538340087017271,0.91429409626684,0.004378004263751786,0.6454158495951348,0.1065929043847156,1.0,fair_comparison_restricted_v1.0
273,影片描述,國民黨、民眾黨號召群眾走上凱達格蘭大道，高舉「反綠共、戰獨裁」口號。總統賴清德回應，台灣是民主自由的地方，不是獨裁，「真正要戰獨裁，應該去北京天安門，不是來凱道」。民眾黨主席黃國昌則強烈反擊，指控「總統府裡誰在養共諜」，批評賴清德抹紅反對聲音。藍綠隔空交火，政治氣氛緊繃，但也再次展現台灣言論與集會自由的可貴。 #凱道集會 #賴清德 #黃國昌 #反綠共 #戰獨裁 #台灣民主 English 【Pro...,1772,575,25,0,3.244920993227991,8.263677477149198,0.6766365688487584,0.014108352144469526,1.0,0.012875805536234726,0.9014181905629063,0.018490267975887775,0.5984010093611998,0.0435267643656783,1.0,fair_comparison_restricted_v1.0
274,新聞標題,投書刺胳針誤引數據中醫大附醫發聲明認錯道歉Taiwan Hospital Apologizes for Errors in Lancet Submission on Healthcare System,20,20,4,0,10.0,4.321928094858508,0.55,0.2,1.0,0.0,0.9999999999933238,0.03375000000000001,0.7499999999986648,0.135125,1.0,fair_comparison_restricted_v1.0
274,影片對話,"名嘴A（冷靜理性型）：
「大家在吵投書錯誤，但你去急診室看看——病人排爆、護理師倒地，這叫沒事？台灣醫療體系是被數字害的，還是被忽視害的？」

名嘴B（尖銳諷刺型）：
「拜託，58.2%的死亡率？數字都搞錯，還敢寫國際期刊？這種烏龍根本是害台灣醫護再次被污名，錯誤就要認，公信力不是拿來開玩笑的！」

名嘴A：
「錯了該道歉，但問題不是因為一篇錯誤才存在的。健保凍漲十年，急診崩壞是日常。今天不討論醫...",266,161,25,0,6.052631578947368,6.879002765104105,0.2781954887218045,0.09398496240601503,1.0,0.013415255665493736,0.9383550351853485,0.004783628243541183,0.6620774525323906,0.11120952456328792,1.0,fair_comparison_restricted_v1.0
274,影片描述,國際醫學期刊《刺胳針》（The Lancet）日前刊登中國醫藥大學附設醫院李景行與許漱白的投書，指出台灣健保體系瀕臨崩壞，並提及錯誤數據。投書者已發聲明承認引用錯誤，並已向期刊申請更正。衛福部長邱泰源表示將正式函文澄清。 #台灣健保 #刺胳針 #醫療危機 #數據更正 #TaiwanHealthcare English The Lancet recently published a letter b...,1251,486,21,0,3.8848920863309355,8.0499910909949,0.6131095123900879,0.016786570743405275,1.0,0.020778164848094083,0.9019787348745493,0.01917428085188635,0.6132881299135521,0.051155961313919224,1.0,fair_comparison_restricted_v1.0
275,新聞標題,中藥販售新規引爆爭議！藥師中藥行對立New Herbal Medicine Rules Spark Clash,15,15,7,0,10.0,3.906890595586879,0.4,0.4666666666666667,1.0,0.0,0.999999999994461,0.013242630385487533,0.7499999999988922,0.25063945578231295,1.0,fair_comparison_restricted_v1.0
275,影片對話,"名嘴A（藥師派）：
「賣藥不是賣茶葉蛋。修幾門課、實習一年就能上線，這不是在救中藥行，是在開公共安全的玩笑。」

🗣️ 名嘴B（中藥行派）：
「中藥行是要活下去，不是想偷賣毒藥！枸杞、菊花這種藥食兩用的東西，民眾自己分得出來啦，不要老是當大家三歲小孩！」

🗣️ 名嘴C（中立派，冷靜補刀）：
「枸杞、菊花當然分得出來，問題是——附子、烏頭這種劇毒藥材，民眾也能自己分清楚嗎？
現在不是只談養生，是要...",371,190,27,0,5.121293800539084,6.885810825073247,0.3288409703504043,0.07277628032345014,1.0,0.020833787547319137,0.9096356894172617,0.0053394903018467495,0.6395614607810638,0.09782826218489366,1.0,fair_comparison_restricted_v1.0
275,影片描述,藥事法第103條新解釋令引爆藥界爭議。藥師團體批評政府放寬販售門檻，破壞用藥專業，中藥行及中醫界則憂心產業鏈瓦解。衛福部強調，此舉為緩解中藥人力斷層，並將加強藥材分級管理，確保安全。 #中藥販售 #藥師專業 #中藥行生存 #中醫藥產業 #藥事法改革 Taiwan’s reinterpretation of Article 103 of the Pharmaceutical Affairs Act ...,952,426,18,0,4.474789915966387,7.947561557191469,0.6617647058823529,0.018907563025210083,1.0,0.013089630482888123,0.9098827439882292,0.02361531486232837,0.6247447547376955,0.048471149080547254,1.0,fair_comparison_restricted_v1.0
276,新聞標題,林志潔告發鄭正鈐 爆凱道外籍動員疑雲Allegations Emerge: Foreigners Mobilized at KMT Rally,16,16,5,0,10.0,3.9999999999769167,0.4375,0.3125,1.0,0.0,0.9999999999942292,0.01625,0.7499999999988458,0.18612499999999998,1.0,fair_comparison_restricted_v1.0
276,影片對話,"名嘴A（偏綠）：
「林志潔的告發，不是無的放矢。選舉動員如果涉及外籍人士，本來就踩到法律紅線！你要是無辜，就出來講清楚，別只會發新聞稿。」

名嘴B（偏藍）：
「拜託！新住民也拿身分證了，叫人家移工，不是歧視是什麼？反正民進黨現在一遇到反對聲音，就先扣一頂大帽子，這套民眾早看膩了。」

名嘴A：
「但問題是，誰來證明現場沒給錢？如果有金錢動員，不是身分問題，是賄選問題。」

名嘴B：
「好啊，講證...",276,150,26,0,5.434782608695652,6.694664362233313,0.2644927536231884,0.09420289855072464,1.0,0.01995555555555556,0.926107660029591,0.00428267021621682,0.6489060730687202,0.11324132280399549,1.0,fair_comparison_restricted_v1.0
276,影片描述,陽明交大科法學院特聘教授林志潔27日聯同律師團隊赴新竹地檢署，告發國民黨立委鄭正鈐涉嫌違法動員外籍人士參與426凱道集會。 林志潔指出，動員外國人參與政治造勢活動，違反選罷法與就業服務法。若以對價招募，還可能涉賄。 鄭正鈐方面回應，現場僅有持中華民國身分證的新住民與其家屬，未涉及違法。 另有新住民代表今赴民進黨新竹市黨部抗議，要求撤回指控並公開道歉，強調新住民應受平等對待。 #選罷法 #就業服務法...,1500,571,26,0,3.8066666666666666,8.350695609350872,0.6413333333333333,0.017333333333333333,1.0,0.010472323010500724,0.9119121147526984,0.016242282708744248,0.6111338370364983,0.04767268481262328,1.0,fair_comparison_restricted_v1.0
277,新聞標題,李泳知傻眼「前男友吐司」梗爆笑Lee Young-ji’s Hilarious Meme Fail,17,17,5,0,10.0,4.087462841225814,0.35294117647058826,0.29411764705882354,1.0,0.0,0.9999999999939998,0.011903114186851211,0.7499999999987998,0.18592387543252598,1.0,fair_comparison_restricted_v1.0
